,Temp,ENMO,phi,PIMENMO,ZCRENMO,TATENMO,PIMx1,ZCRx1,TATx1,PIMx2,ZCRx2,TATx2,PIMx3,ZCRx3,TATx3,PIMy1,ZCRy1,TATy1,PIMy2,ZCRy2,TATy2,PIMy3,ZCRy3,TATy3,PIMz1,ZCRz1,TATz1,PIMz2,ZCRz2,TATz2,PIMz3,ZCRz3,TATz3,ffx,powerPercentx,ffy,powerPercenty,ffz,powerPercentz,HeartPower,bodyMovPower,QuickPower,JerkPower,Arousal,Annotations
103,0.12548991901991258,0.1949236900384019,-57.2443790794232,5.855518058563468,3.2,1.84,0.16458674856165278,3.2,9.36,0.15817951995852433,4.3,9.12,0.9039760661910627,6.4,7.32,0.15762502611223086,1.4,0.28,0.10300142219967069,0.8,0.16,0.17584490310980694,4.0,1.8,0.036888523957123956,11.9,3.32,0.0412666049528088,11.5,3.32,0.32520055214740123,9.2,2.52,0.07611087329813959,1.8056180754525386,0.03542945360546287,2.40024448667687,0.11213135791154476,2.7426194809229103,0.11699800781895872,0.11378696953610673,0.3131998527223067,0.005580816831397935,0.0,0.0
104,0.12548991901991258,0.016420716055034208,-57.258463730598294,0.49327918723400344,0.4,0.32,0.42465944020347784,12.5,6.4,0.14025873255622578,8.6,8.12,0.12877192120093972,11.0,7.64,0.2451151527051212,7.1,7.96,0.14983007603956666,3.6,9.28,0.17397149494108266,2.3,9.4,0.16584741539194103,5.6,1.16,0.12738338304220184,7.2,1.6,0.1694595199527033,6.5,1.48,0.06854606354107419,5.807102655191983,0.052331605823545006,2.25939503855341,0.06918935095676819,5.0047652694886775,0.2802921942623919,0.24771648651619402,0.3196324518211939,0.005727871993885062,0.0,0.0
105,0.12548991901991258,0.04603735978230463,-57.89457677761377,1.3829647464644201,2.0,1.04,0.33208410533505006,10.4,2.52,0.18293306348028904,11.1,2.76,0.1761221916330925,8.5,1.92,0.164525849558913,2.9,0.88,0.1483267642398386,0.4,0.08,0.15496229736892164,0.4,0.08,0.29088480786287013,8.4,7.76,0.14227186225668692,5.9,8.52,0.13957592558867513,7.9,8.32,0.07071263122365394,4.438728080069955,0.05256163449309456,2.6237952422539497,0.07518800209131363,3.790116963171991,0.3108938656011225,0.25793897275076655,0.25342843282006206,0.00894744355371759,0.0,0.0
106,0.12548991901991258,0.2643233411154346,-57.89460124834056,7.94028728317395,3.0,2.0,0.46229795691992037,8.6,2.28,0.16981222646226965,7.8,1.6,0.170833492501478,6.6,1.52,0.16746041899803366,2.6,1.12,0.12150624064948257,2.0,0.4,0.15648198511418054,1.6,0.32,0.2755382447020097,8.0,7.08,0.13311318715833823,8.3,7.8,0.13331894945556252,9.5,7.72,0.13215355199015086,2.8379970419700085,0.20015206362182741,1.5680149183408332,0.038559127198565135,1.5231481286978799,0.2622334035325598,0.06968669233721793,0.3102181696842057,0.0016881419131106838,0.0,0.0
107,0.12548991901991258,0.015561599145494782,-57.89460124834056,0.4674712693906993,0.4,0.36,0.1653721507775211,6.0,1.36,0.16590466806939402,6.1,1.44,0.16682137591887386,5.8,1.2,0.11853564413019424,2.2,0.44,0.09497393370046905,2.0,0.4,0.0165053155005005,3.5,0.72,0.13104354886946898,9.7,7.56,0.12615782074632564,11.0,7.2,0.12470847317828583,9.7,7.2,0.1221499889262843,2.3048629564502128,0.20375562584844628,1.902038640400717,0.03972908243498353,2.0001989073473703,0.26015661518064753,0.22994815562853657,0.36705390363323903,0.0038735406894484657,0.0,0.0
108,0.12548991901991258,0.02168830924951045,-57.89460124834056,0.651517968109459,2.0,0.76,0.1665052697638808,5.7,1.2,0.15995700918390932,5.0,1.2,0.16357764045148357,5.0,1.16,0.00867925113132781,4.8,1.0,0.10739017560192693,4.4,0.92,0.008279678060376106,4.5,0.96,0.12433149261913767,10.6,7.04,0.12665345255715788,10.4,7.24,0.1233327194245818,11.1,7.16,0.13400805449606515,2.6161751349884876,0.18836102216797826,2.0589486397948273,0.040463393413103,2.8729952763549034,0.15037423691064422,0.20530807874872792,0.4241346781661776,0.02186511800242373,0.0,0.0
109,0.12548991901991258,0.02337639551384757,-57.987359286136545,0.7022281696416134,1.0,0.56,0.164268210820853,6.6,1.4,0.16192416210228916,5.4,1.12,0.3205365043345729,3.0,2.56,0.11010203218182865,2.2,0.48,0.005967394551426119,3.8,0.76,0.1927809059777677,2.8,2.6,0.1275320725854514,10.0,7.4,0.12428343135263276,10.1,7.16,0.19244331874411497,6.2,5.24,0.13866602887329113,2.7458060357155403,0.18320846650714848,1.6742384727774766,0.04343527383254556,2.6934970435920733,0.2725691295411102,0.2350046513144467,0.37795190815705837,0.010332976527295284,0.0,0.0
110,0.12548991901991258,0.04439716873935049,-58.753331488575554,1.3336933199404313,2.4,1.2,0.3768593263969129,6.4,4.68,0.22390042116738826,15.8,4.44,0.21138504901547087,15.1,4.08,0.14409685750923112,7.7,8.0,0.13353928542551974,10.0,7.8,0.13895317301800458,7.8,8.16,0.20729124626498696,3.4,3.92,0.033006074772271354,10.9,2.88,0.030442306587148138,11.1,2.76,0.14453558534163838,2.934742777167989,0.18156225766047823,2.3034363048325925,0.05730082893809495,1.9511043331822837,0.22995345290339222,0.18673630084776965,0.43603158825215677,0.010565145487289925,0.0,0.0
111,0.12548991901991258,0.003748638742656599,-58.974798557636056,0.11260930802372912,0.4,0.16,0.19674203928186945,12.1,3.16,0.20750666965228687,13.2,3.92,0.2021401597748278,13.3,3.48,0.14522188496719757,5.4,8.88,0.1445111689311605,5.6,8.72,0.14688568103312755,4.5,8.96,0.025235168744252974,9.4,2.44,0.052663132772793955,11.4,2.84,0.02274649628804375,8.9,2.2,0.13545992651569017,2.169160578992564,0.18172778794555122,1.7828680531106986,0.01693353533444362,2.5297012145485236,0.2017224030402437,0.19896895000902556,0.4676119668266939,0.026221181330824146,0.0,0.0
112,0.13788398509595345,0.02168595854632386,-58.96370982258334,0.651447352860191,1.2,0.52,0.16523598197229244,9.2,2.28,0.17270338198755147,9.3,2.68,0.17900362081514426,12.4,3.32,0.10357785548235507,10.7,5.64,0.11606942673325468,9.6,6.92,0.14117866401564122,5.9,8.64,0.15926902953907668,4.6,1.04,0.13898116741567676,6.4,1.48,0.017623465661532212,8.3,1.96,0.13049435663510053,1.5177362152142928,0.18172542936152897,1.9794548765794484,0.005913226062996077,2.049505344250532,0.25001056316201814,0.23373902256231155,0.35175902289789795,0.00885035596753082,0.0,0.0
