,Temp,ENMO,phi,PIMENMO,ZCRENMO,TATENMO,PIMx1,ZCRx1,TATx1,PIMx2,ZCRx2,TATx2,PIMx3,ZCRx3,TATx3,PIMy1,ZCRy1,TATy1,PIMy2,ZCRy2,TATy2,PIMy3,ZCRy3,TATy3,PIMz1,ZCRz1,TATz1,PIMz2,ZCRz2,TATz2,PIMz3,ZCRz3,TATz3,ffx,powerPercentx,ffy,powerPercenty,ffz,powerPercentz,HeartPower,bodyMovPower,QuickPower,JerkPower,Arousal,Annotations
0,-0.043274722636278344,1.7646324330509735,-45.77083032655162,52.907143980176244,20.3,10.92,2.3015988987839657,10.8,6.0,2.061548904183454,10.3,4.64,2.088910190827858,9.8,3.8,0.7287426842188317,12.3,4.88,0.5875275558975046,16.0,5.44,0.7139223082120196,15.0,5.08,1.7239537332079522,12.2,3.72,1.7268166955852706,15.1,5.92,1.6302464317108207,12.3,6.92,0.0303513902845158,4.760540061347755,0.06374933600643351,6.77450256511629,0.04147371217616448,7.03948048770544,0.21770985347749477,0.23745194526902175,0.40115665761941244,0.006328141777710122,0.0,0.0
1,-0.032671115147964176,0.7823391454947255,-44.06988159281605,23.43261418826085,18.9,7.76,1.2252376242989806,11.0,5.8,1.073925074246172,10.4,5.0,1.3557173425402218,9.7,3.72,0.6369690166841167,12.4,6.84,0.4194347965129761,14.0,5.92,0.6629276799784779,11.7,3.96,1.1672030672398916,11.5,3.92,1.0445030530600317,12.0,4.96,0.9117580007555979,11.0,6.48,0.03834904487518566,5.920629417433551,0.06870978088065229,26.507785496262134,0.05518154158214859,2.447627805388654,0.2587567626997542,0.14458591531365067,0.43423999538489444,0.012892948408513497,0.0,0.0
2,-0.004061381736097644,0.6428962478064741,-42.00225145537764,19.312637617684445,16.8,6.68,0.8412973186331956,11.0,4.68,1.1723396475202714,10.4,4.68,0.972937679441042,10.0,4.92,0.7358705911890485,13.6,4.6,0.7615283205185127,14.4,4.2,0.4378303177639219,10.7,6.88,0.9862658691823829,11.7,4.84,1.1391174442719383,13.7,4.8,0.8247178719179762,10.4,4.88,0.0458638413762606,3.203279337924589,0.04033542941082749,8.527800844092441,0.08914473277825213,3.2503697588601512,0.2993433507890401,0.09177100932213894,0.4397350758301846,0.013649204890182629,0.0,0.0
3,0.0003401157118818219,2.0204619119553717,-46.49092029044022,60.694783736977044,20.6,11.56,1.2244830151055126,8.7,2.96,1.4079807325690952,10.2,5.72,2.649178788202019,9.7,6.0,0.3526684927554883,12.5,4.68,0.41354295715064426,10.9,5.84,0.5577189274985036,12.1,5.96,0.7693689527806806,6.5,8.12,0.6205303324683487,10.3,3.68,0.8966752621509151,10.7,3.6,0.040082480927531854,7.255232840090226,0.04668733026466385,16.647872150824448,0.06725770893926003,7.654258407192233,0.28559658114537395,0.09926507253305661,0.37868174735845944,0.004829507694922622,0.0,0.0
4,-0.01226417243460483,3.905166413366827,-45.82112741777433,117.311407611153,19.4,12.24,3.932214880116483,10.3,5.56,1.9145086423901139,9.9,5.2,1.8478119150973318,11.9,4.84,1.014015647653864,11.5,7.04,0.39124524258627547,9.1,2.48,0.3035540800381661,2.4,0.48,2.2793203599180427,11.9,4.84,0.6347920093925713,8.1,3.2,1.0301351062110655,10.9,4.16,0.030369427841776726,2.2432584466192407,0.06277901072973822,13.706712691618437,0.034814302956445414,3.5573348715414,0.18431978890376985,0.06929174860398367,0.317988558597488,0.004595667810345993,0.0,0.0
5,0.006542225752216524,0.19117553673607807,-44.175502209833525,5.742923333193274,6.2,2.76,1.3984019200997166,15.2,5.76,1.392513159354745,16.4,5.04,1.6585441824979015,11.7,5.2,0.3006902332565171,8.6,7.56,0.28025532480543974,9.5,6.44,0.2887138075708647,10.0,5.92,0.6426901420136948,8.6,2.68,0.6705796716681327,10.8,4.4,0.5820758011289835,9.7,6.08,0.036186546315676846,5.833392197973679,0.03818430070070711,11.102777988916028,0.05898445745959559,4.965320902667718,0.24252477979016324,0.10487442628771382,0.4377519018335138,0.016346094517808572,0.0,0.0
6,0.0003401157118818219,0.3203231158922442,-41.33752867795326,9.622523508111476,11.8,4.36,1.8516322039414237,8.6,6.44,1.7482520212707091,8.8,5.72,1.0244937031531935,7.5,3.44,0.3034247530449866,8.4,6.52,0.28441741563400147,8.9,6.28,0.20303467458971497,9.1,2.96,0.6690476135864125,8.6,3.56,0.5991903194853117,9.3,4.36,0.45045037838881297,9.7,5.64,0.02894898623150403,4.063244901861505,0.04823505020311214,12.11051532154692,0.04021932188967401,3.974267901571715,0.21590758607359403,0.1781835141725999,0.45250392967656994,0.020396572468348875,0.0,0.0
7,0.006542225752216524,0.051410029755083735,-39.86232470689026,1.5443600393716819,3.0,1.44,0.8778901187611515,9.7,6.24,0.6367254476362763,8.7,4.2,0.49350164418350906,9.5,3.76,0.20319882038874942,9.5,2.88,0.17511247935083563,7.8,2.52,0.19748480564203844,9.5,3.4,0.4181531770938184,8.2,2.96,0.3708883629459472,8.5,5.76,0.3632571702548349,11.5,4.8,0.03225369617761568,3.7225758106285864,0.05812954136340508,14.282885146104286,0.043503197864220765,4.270656200080162,0.25817609010386816,0.20241654904085832,0.3701190854533523,0.016117192745055388,0.0,0.0
8,0.006542225752216524,0.07004394445715108,-40.00751826319331,2.104123832157415,4.2,1.48,0.5103201083059636,8.2,3.6,0.7666216525079488,10.8,5.4,0.269367391709204,12.4,7.0,0.19582842530632155,9.4,3.28,0.23473595379274,9.8,4.84,0.09557389148813164,10.0,5.84,0.3570795983200369,6.2,7.64,0.40038459265305637,8.6,6.44,0.40687970924393413,12.0,5.84,0.032608142501171784,5.161053138410307,0.04036255457435557,12.311087693390974,0.04757306128660319,4.69843728182368,0.1807658668996098,0.14719661317769123,0.4596126300251312,0.02499214046007486,0.0,0.0
9,0.006542225752216524,0.1722032867933016,-41.08998359725887,5.172995931707975,5.6,2.4,0.29882779428264705,9.4,2.08,0.3441196679048538,10.0,2.92,1.3388452513684856,9.2,5.92,0.24021245454236292,10.0,5.12,0.2387276811783639,11.0,4.08,0.25366992300567204,12.0,5.56,0.5507097267936476,7.2,8.0,0.5708010681609473,9.5,7.36,0.6362165324313959,11.9,3.0,0.021697423359961526,2.060603746537432,0.07107622546357314,11.855264795475284,0.029835509649109124,2.2063301458610405,0.16512077053118387,0.26086143486975266,0.3926453423101922,0.020009573817658128,0.0,0.0
10,0.006542225752216524,0.33532733501180206,-41.33017458394039,10.073251051756394,9.6,3.8,1.138632493377493,10.5,4.24,1.324770704600963,11.2,4.2,1.3243250893581193,9.3,4.12,0.18627066309887463,8.4,2.4,0.1780173625822433,11.2,3.0,0.207180599544129,11.3,6.24,0.3523898053316491,11.6,3.48,0.29771266393291174,12.1,4.0,0.5190754474101491,9.0,7.68,0.032474672177380884,5.547494599142822,0.0693873948193746,18.62541507396212,0.04487108789937431,5.0743359272325765,0.22119930448944475,0.12217016045502967,0.4172782834358465,0.017193383506920693,0.0,0.0
