,Temp,ENMO,phi,PIMENMO,ZCRENMO,TATENMO,PIMx1,ZCRx1,TATx1,PIMx2,ZCRx2,TATx2,PIMx3,ZCRx3,TATx3,PIMy1,ZCRy1,TATy1,PIMy2,ZCRy2,TATy2,PIMy3,ZCRy3,TATy3,PIMz1,ZCRz1,TATz1,PIMz2,ZCRz2,TATz2,PIMz3,ZCRz3,TATz3,ffx,powerPercentx,ffy,powerPercenty,ffz,powerPercentz,HeartPower,bodyMovPower,QuickPower,JerkPower,Arousal,Annotations
0,-0.1222908801912486,0.1890972651255054,-14.965966623492799,5.466116106284742,1.1,0.84,0.05640963406230402,0.2,9.96,0.001204772644557016,0.0,10.0,1.0424439495245048,0.5,8.88,0.14032367240166888,1.2,9.72,0.15179412278181187,2.7,9.4,0.4194141825521355,7.5,7.0,0.1252542178292788,6.2,8.28,0.08935200532564398,7.1,6.04,2.150416369135656,9.2,5.88,0.3736497472560152,1.117893150489785,0.29136379256784256,1.0660073543556925,0.32053338821671,1.9899233387483808,0.35407030973894416,0.21621229502911152,0.06834835450380929,0.014025731895607267,0.0,0.0
1,-0.10989687190051355,0.6740845696192872,-26.00851744805678,19.660025429496137,0.3,0.72,0.9082768150585097,1.1,9.2,0.0004870357499273043,0.0,10.0,0.09417733395962782,0.2,9.96,0.4495849429459655,0.5,9.08,0.051721303532280216,0.2,9.96,0.0,0.0,10.0,1.4479067079432395,8.8,4.88,0.06601707462274539,11.7,5.08,0.03377094622297853,8.3,2.68,0.4046245785751302,4.874352790662648,0.2990550242416955,4.844527004232057,0.49865639621623975,2.2243206085045153,0.2373383861610999,0.02897857981963355,0.23049192186689388,0.0025191162026972826,0.0,0.0
2,-0.10989687190051355,0.0,-26.018932842294973,0.0,0.0,0.0,0.00011855475491651575,0.2,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.08673636258745183,0.2,0.04,0.0009183677975808015,0.4,0.08,0.0005817548996627326,0.2,0.04,0.05578398162666708,10.9,4.2,0.05176495609415627,7.1,3.76,0.028316388777816767,8.0,2.44,0.1425425243023069,2.9601190513667706,0.1453737725827676,1.5720814855996574,0.2588196675070355,1.599256492689816,0.0,0.0,0.0,0.0,0.0,0.0
3,-0.10989687190051355,0.0,-26.15251926756697,0.0,0.0,0.0,0.0008971711182871468,0.4,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.010462441104311956,4.9,1.16,0.01031059941666413,5.4,1.12,0.012381500506029618,5.3,1.32,0.006440181133169298,3.2,0.72,0.09144732533061975,1.6,0.36,0.14476376906542746,1.6,0.36,0.219134798935533,4.012036943725772,0.2716011400602122,3.638974377180035,0.26436346210949135,4.173890428808011,0.0,0.0,0.0,0.0,0.0,0.0
4,-0.09210547290252252,2.306355382619985e-05,-26.15251926756697,0.0006928303886375206,0.0,0.04,0.11283849322000059,0.2,9.96,0.0,0.0,10.0,0.0,0.0,10.0,0.009615420605746394,4.6,1.08,0.009022689198542853,4.9,1.12,0.00377957742988433,3.0,0.64,0.004921161096357665,1.6,0.44,0.043331495996651426,2.9,0.76,0.006001868481325942,3.6,0.76,0.20168482115014671,6.27054725090189,0.2867149878594606,5.4141160542850155,0.26965578172493065,2.949285238940205,0.10680907877169561,0.11481975967957277,0.5153538050734312,0.1975967957276369,0.0,0.0
5,-0.002948574553039312,0.0,-26.15251926756697,0.0,0.0,0.0,0.0,0.0,10.0,0.06198170754338067,0.2,9.96,0.06674953120056354,0.2,9.96,0.009465408336022035,4.4,1.04,0.008250674834839475,4.0,0.96,0.004767463108556908,3.4,0.68,0.006120143323886863,2.8,0.6,0.14255597200429088,0.0,0.0,0.06093009683534628,0.6,0.12,0.12217911396736578,4.990662171236984,0.20145863509777648,3.575164264355838,0.18260825127534577,2.540888968992775,0.0,0.0,0.0,0.0,0.0,0.0
6,0.02044011851173543,0.0,-26.15251926756697,0.0,0.0,0.0,0.0,0.0,10.0,0.08472819957452471,0.4,9.92,0.15481969319070732,0.8,9.84,0.0021184659553756353,1.2,0.28,0.0005561430487341874,0.8,0.16,0.002813644766293368,1.6,0.36,0.15188113165012182,0.4,9.92,0.0752622248162558,0.8,9.84,0.15170024071444096,2.0,9.6,0.14681045185836195,5.068315854740831,0.245900007713354,5.509331434743737,0.1977344560957544,3.4979115430555794,0.0,0.0,0.0,0.0,0.0,0.0
7,0.040030647745478376,0.0,-26.15251926756697,0.0,0.0,0.0,0.15240694371902808,0.8,9.8,0.10008905079262669,0.8,9.84,0.04608896201943703,0.2,9.96,0.002209936851549027,1.4,0.28,0.0005305311978056407,0.6,0.12,0.0016794056537433716,1.1,0.32,0.1556241825499907,0.6,0.12,0.09553592429993064,2.4,0.48,0.14018467736667276,4.9,2.16,0.14568447409157362,7.370616099705334,0.25863745635800334,5.656515042446466,0.20715627931827296,3.119474711685705,0.0,0.0,0.0,0.0,0.0,0.0
8,0.040030647745478376,0.0005124777599755839,-26.15755600117801,0.015394859278305407,0.4,0.08,0.05324069750521134,0.2,9.96,0.11999022870577492,0.2,9.96,0.04767823657183094,0.2,9.96,0.026365571113016958,9.4,2.68,0.03147330595533881,10.0,2.88,0.02793155285550534,9.8,2.72,0.15709450118104226,3.1,9.28,0.13077371048212058,7.9,7.68,0.11888476969018966,9.5,6.44,0.10550680221683027,3.3279741057013563,0.1991459519547091,2.767586659272939,0.1565971627152485,3.048187556647619,0.10775403237329016,0.11668487413424912,0.5162929762937911,0.19825534251603652,0.0,0.0
9,0.040030647745478376,1.8308672631418326,-27.21817495249563,54.99935036140351,4.4,4.0,0.12185185877622061,0.0,10.0,0.1542076943207336,0.0,10.0,1.0295086645083427,0.7,2.0,0.028758449756912732,0.0,10.0,0.03217397302002699,0.0,10.0,1.303599306232943,0.5,1.76,0.10332235143519061,0.0,10.0,0.1130742281600652,0.0,10.0,0.9342529813885887,0.5,4.0,0.11813455421349273,9.707759432277514,0.23579598394732423,5.32819939115371,0.16804300163434066,3.326004395993428,0.21643470936798748,0.12441896074286256,0.13984795817681034,0.00045316437762556335,0.0,0.0
